"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1851981529662071003","Thu Oct 31 13:36:19 +0000 2024","0","Depresi gini tak elok duk rumah sorang sorang hmm","1851981529662071003","","","in","","0","0","0","https://x.com/undefined/status/1851981529662071003","1087383965030219781",
"1851939157251411977","Thu Oct 31 13:35:52 +0000 2024","0","@Aiji008 Its okay... everyone have hard time someone wants to give up too. Ibarat kata lagi lari pasti bakal lelah mau nyerah cape haus depresi karena gak sampai sampai. Tapi kamu pasti bisa tuhan gak akan kasih cobaan kalo ngerasa hambanya gak bisa melalui itu. Istirahat dulu okeee","1851981417816924384","","Aiji008","in","","0","1","0","https://x.com/undefined/status/1851981417816924384","1775856232932536320",
"1851980317827174574","Thu Oct 31 13:31:30 +0000 2024","0","Belakangan ketemu thread orang2 yg stop mengasihi pdhl anaknya blm 6 bulan pdhl asinya byk. Mereka ngerasa drained sampe stress dan depresi. Kebanyakan ngerasa jd gbs ngapa2in dan dunianya g berputar. Pas baca gt gw g ngelak sih paham aja rasanya. Semangat busui semoga lancar2","1851980317827174574","","","in","","0","0","0","https://x.com/undefined/status/1851980317827174574","137701995",
"1851844317880684991","Thu Oct 31 13:28:53 +0000 2024","0","@txtdommm mana isi depresi lagi","1851979660072189960","","txtdommm","in","","0","0","0","https://x.com/undefined/status/1851979660072189960","1735513822562320384",
"1851970526274842991","Thu Oct 31 13:28:05 +0000 2024","0","@orenji486 Shuttle tu yang inhyung bukan sih yang depresi disuruh2","1851979456392622518","","orenji486","in","","0","1","0","https://x.com/undefined/status/1851979456392622518","1763434883446403072",
"1851974081257918731","Thu Oct 31 13:26:33 +0000 2024","0","@whispyroses kyk ny dia depresi","1851979071925948771","","","in","","0","0","0","https://x.com/undefined/status/1851979071925948771","1838953632311775233",
"1851929311722541301","Thu Oct 31 13:24:59 +0000 2024","0","@blusheshtuna @best__day PDD DIJAMIN KAMU AKAN KETERIMA SEMUA KEPANITIAAN PDD FOREVER CINTA PDD HIDUP MATI PDD PDD MEMBUAT MAHASISWA MENJADI PRIBADI YANG KRITIS ASLAM DAN MIMISAN DAN SLEEP DEPRIVED BONUS DEPRESI DIKIT ","1851978677837574557","","blusheshtuna","in","","1","0","0","https://x.com/undefined/status/1851978677837574557","1672810279787450368",
"1851977942466990372","Thu Oct 31 13:22:04 +0000 2024","63","Km lg sibuk jd attention whore haus validasi ada luka apa sih? Kena abandonment issue dari siapa sih? Belum sembuh dari putus ama pacarnya yah? Atau dulu punya low self esteem &amp; lingkungan yg gak pernah mendengarkan km? Ato itu emg bentuk defense mechanism km krn lg depresi aja?","1851977942466990372","","","in","","8","5","38","https://x.com/undefined/status/1851977942466990372","55108943",
"1851974081257918731","Thu Oct 31 13:21:09 +0000 2024","0","@Ratu_hm kyk ny dia depresi dehh","1851977714481471620","","Ratu_hm","in","","0","0","0","https://x.com/undefined/status/1851977714481471620","1838953632311775233",
"1851968968304791819","Thu Oct 31 13:20:37 +0000 2024","0","@06_02dv @neoculturefest happy graduation pretty eonni selamat yaa semoga kedepan nya makin sukses makin sehat always stay healthy and stay safe semoga gelar yg kmu punya ini bisa membantu org org di luar sana yg depresi or something proud of you haechan pasti banggaa bgt kaa sm kmu https://t.co/vf6P9WPPMS","1851977580800545276","https://pbs.twimg.com/media/GbOLyyVacAAJ78t.jpg","06_02dv","in","","0","0","0","https://x.com/undefined/status/1851977580800545276","1502844282285486082",
"1851976884009255050","Thu Oct 31 13:17:51 +0000 2024","0","slama ini cm tau org depresi separah itu lwt thread aja tp trnyata kejadian di keluarga sndiri:(( bneran yaa pasangan sndiri bisa ngebunuh lwt mental smpe si pasangan itu sendiri mendem batin dan ga kuat trs mati anjg sodara gw mati gara² laki² yg tampangnya kek coeg tp bajingan","1851976884009255050","","","in","","0","0","0","https://x.com/undefined/status/1851976884009255050","1391793212218437633",
"1851975866378785110","Thu Oct 31 13:13:49 +0000 2024","0","jujur sedih bgt sepupu w die karna depresi dan yg bkin w sedih trnyata rmh dia sm rmh w sedeket itu kita smua g tau karna emg ga ada yg tau kabar dia dan dia ga msk gc keluarga ","1851975866378785110","","","in","","0","0","0","https://x.com/undefined/status/1851975866378785110","1391793212218437633",
"1851971226270601413","Thu Oct 31 13:12:39 +0000 2024","0","@mikaccau Jangan depresi Mik","1851975573909729567","","vonetics","in","","0","2","0","https://x.com/undefined/status/1851975573909729567","1306411909478973441",
"1851968571217449256","Thu Oct 31 13:12:25 +0000 2024","0","@sanguineist Jangan depresi Del","1851975514287702361","","sanguineist","in","","0","1","0","https://x.com/undefined/status/1851975514287702361","1306411909478973441",
"1851761347144618174","Thu Oct 31 13:10:30 +0000 2024","0","@alvinaaaymr Mungkin bisa disebut depresi","1851975034589581506","","alvinaaaymr","in","","0","0","0","https://x.com/undefined/status/1851975034589581506","148479255",
"1851929311722541301","Thu Oct 31 13:10:03 +0000 2024","0","@best__day PDD DIJAMIN KAMU AKAN KETERIMA SEMUA KEPANITIAAN PDD FOREVER CINTA PDD HIDUP MATI PDD PDD MEMBUAT MAHASISWA MENJADI PRIBADI YANG KRITIS ASLAM DAN MIMISAN DAN SLEEP DEPRIVED BONUS DEPRESI DIKIT ","1851974919804063798","","best__day","in","","0","2","0","https://x.com/undefined/status/1851974919804063798","1672810279787450368",
"1851939706927301101","Thu Oct 31 13:07:13 +0000 2024","0","@baseconvo @NtyzUnknow15141 Yaaahhh dispill awas depresi","1851974204524302766","","baseconvo","in","","0","0","0","https://x.com/undefined/status/1851974204524302766","1791169472046452736",
"1851923955462082970","Thu Oct 31 13:07:11 +0000 2024","1","@TWYWLFTV Sama kak gw jg gitu. Gw tau bgt soal mental health tp denial ke diri sendiri. Akhirnya 3 bln yg lalu gw ke psikiater n kena mixed anxiety sama depresi. Penyebabnya ya trauma bullying pas sekolah dulu n tuntutan dr ortu dll","1851974199226802385","","TWYWLFTV","in","","0","0","0","https://x.com/undefined/status/1851974199226802385","1312713251130499072",
"1851972994903801951","Thu Oct 31 13:02:24 +0000 2024","0","Obat anti depresi karena di prank nivea","1851972994903801951","","","in","","0","2","0","https://x.com/undefined/status/1851972994903801951","41963637",
"1851972595643564087","Thu Oct 31 13:00:49 +0000 2024","0","gue beneran dalam era depresi ","1851972595643564087","","","in","","0","0","0","https://x.com/undefined/status/1851972595643564087","1663916631276371976",
"1851972006075601076","Thu Oct 31 12:58:28 +0000 2024","0","Hari ini sungguh depresi sangat","1851972006075601076","","","in","","0","0","0","https://x.com/undefined/status/1851972006075601076","1214786709398773760",
"1851821673978434028","Thu Oct 31 12:54:41 +0000 2024","0","@textfor_ Pernah waktu depresi","1851971053792407848","","textfor_","in","","0","0","0","https://x.com/undefined/status/1851971053792407848","1456771697504182274",
"1851968529643557013","Thu Oct 31 12:52:42 +0000 2024","0","@YAEMIlKO_ Pok ame ame belalang kupu-kupu siang makan nasi kalau malam feeling lonely Pok ame ame belalang kupu-kupu siang makan nasi kalau malam depresi","1851970553462297033","","asterlaina","in","","0","1","0","https://x.com/undefined/status/1851970553462297033","1314126519342526465",
"1851968849484345547","Thu Oct 31 12:49:37 +0000 2024","0","Jadi ke loop trs deh adegan belio mati. Bismillah makin depresi anaknya","1851969778648518866","","moregummylife","in","","0","0","0","https://x.com/undefined/status/1851969778648518866","1510270452207611910",
"1851969115860406694","Thu Oct 31 12:46:59 +0000 2024","0","Apakah ini berlaku sebaliknya? Kayak kalo ngerasa depresi berarti aslinya gak depresi gitu? ","1851969115860406694","","","in","","0","0","0","https://x.com/undefined/status/1851969115860406694","737630672",
"1851869996965560795","Thu Oct 31 12:46:45 +0000 2024","0","@tony3l355 Lagi ngobrol sama klien2. Lagi ada tenaga hari ini. Bisa jadi episode depresi ku mulai menurun. Gituuu.","1851969055605035372","","tony2000gg","in","","0","1","0","https://x.com/undefined/status/1851969055605035372","1595741413920342022",
"1851966927067083095","Thu Oct 31 12:38:21 +0000 2024","1","Acetyl-L-carnitine (ALCAR) Jenis carnitine ini berperan penting untuk menjaga fungsi otak dan dapat digunakan untuk mengobati penyakit gangguan saraf termasuk penyakit Alzheimer. Selain itu penelitian menunjukkan bahwa suplemen ini bermanfaat untuk mengurangi gejala depresi.","1851966942946443381","","luksioman","in","","0","1","0","https://x.com/undefined/status/1851966942946443381","2739893547",
"1851926600218218701","Thu Oct 31 12:34:11 +0000 2024","0","@forliamcy Gasss. Kalo hawkmoth di rl pasti dia panen orang depresi akwkwk","1851965893330280578","","forliamcy","in","","0","1","0","https://x.com/undefined/status/1851965893330280578","1446310130",
"1851964283082375281","Thu Oct 31 12:27:47 +0000 2024","0","Adek gue depresi (beneran) krn belakangan ini nilai matnya jelek","1851964283082375281","","","in","","0","0","0","https://x.com/undefined/status/1851964283082375281","1553665088925888512",
"1851960723330699539","Thu Oct 31 12:24:27 +0000 2024","0","Kasus ini tidak hanya berdampak secara hukum tapi juga menguras mental dan fisik saya serta keluarga. Akibat dari perbuatan Rentenir tsb org tua saya yg sdh berusia lanjut menjadi depresi sampai meninggal dunia tahun 2022 dikarenakan dilaporkan pidana di polda sumut...","1851963442216997174","","erikmursan","in","","0","1","0","https://x.com/undefined/status/1851963442216997174","77197828",
"1851962195997004023","Thu Oct 31 12:23:11 +0000 2024","0","@chagiyeew kok lu priv sih lagi emo depresi misterius krn mau ditinggal wamil kah","1851963123059822719","","nuguseokh","in","","0","1","0","https://x.com/undefined/status/1851963123059822719","1306122374492741632",
"1851962896991031365","Thu Oct 31 12:22:17 +0000 2024","0","TIAP HBS KELAR TO KAYA ORANG DEPRESI YG KEHILANGAN SEMANGATT","1851962896991031365","","","in","","0","0","0","https://x.com/undefined/status/1851962896991031365","1501861179211530240",
"1851962768339144822","Thu Oct 31 12:21:46 +0000 2024","6","Yaudah sih terima aja lu lagi dperesi cuman nambah obat depresi 1 dosis doang.","1851962768339144822","","","in","","0","1","0","https://x.com/undefined/status/1851962768339144822","1300101809088819200",
"1851948532137132197","Thu Oct 31 12:18:58 +0000 2024","0","@tanyakanrl Gue dlu suka bgt sama mereka di sinetron ini chemistry nya dpt sama akting bagus bgt tapi gak pernah ngikutin lagi semenjak rumor mereka selingkuh gue pikir gak sampe segini nya njir trus liat Anne lepas hijab katanya depresi atau apa trus Arya cerai Gilak bearti selama ini bnr","1851962062341296549","","tanyakanrl","in","","0","0","0","https://x.com/undefined/status/1851962062341296549","1729907581785927680",
"1851957427442454929","Thu Oct 31 12:17:53 +0000 2024","0","@_niped Depresi gara2 gagal sm inisiap P ya am","1851961791473172678","","gualipa","in","","0","0","0","https://x.com/undefined/status/1851961791473172678","1682783639787143169",
"1851957427442454929","Thu Oct 31 12:17:27 +0000 2024","0","@limeforus Pocong depresi","1851961683834786103","","lostinmagical","in","","0","1","0","https://x.com/undefined/status/1851961683834786103","1688404821412663297",
"1851603473462362574","Thu Oct 31 12:15:53 +0000 2024","2","@Kodoku05777 @kegblgnunfaedh Bukannya ngeributin Om tau efek judol ga sih? Gmn klo mereka terang2an iklanin judol dan dapet org yg gampng terpengaruh? Judol &gt; kalah &gt; misqueen &gt; depresi &gt; rusak semuanya pekerjaan hub keluarga mental amit2 sampe bundir? Lu ga mikir kesitu? Btw ini contohnya mereka ngiklan https://t.co/D3bRRFiupM","1851961287028412596","https://pbs.twimg.com/ext_tw_video_thumb/1851961260537188356/pu/img/0o2X2CV2BJYwafq2.jpg","Kodoku05777","in","","0","1","0","https://x.com/undefined/status/1851961287028412596","1142230568",
"1851905581952467004","Thu Oct 31 12:10:21 +0000 2024","0","@karhaya297 iya paling ujung depresi","1851959897409360090","","kaleijoan","in","","0","1","0","https://x.com/undefined/status/1851959897409360090","1249587376759824384",
"1851958234787254489","Thu Oct 31 12:04:36 +0000 2024","0","bahkan gue nulisnya fluff and angst yang HARUSNYA HEAVY ANGST sampe authornya depresi tiap nulis narasi","1851958447874675198","","aphronade","in","","0","1","0","https://x.com/undefined/status/1851958447874675198","1316217558391947264",
"1851957398283653290","Thu Oct 31 12:00:26 +0000 2024","0","Anime kali ini agak aneh aneh karena terlalu rilet. Cewenya ngehindar cowonya depresi gabisa bikin film (sesuatu yang dia banggain) mau dipaksain gimana juga gabisa takut anxiety sembuhnya karena cewenya balik apakah pertanda gw harus cari pacar //engga","1851957398283653290","","","in","","0","1","0","https://x.com/undefined/status/1851957398283653290","2978170094",
"1851955979476258897","Thu Oct 31 11:54:47 +0000 2024","2","habis putus cai zhao pulang ke sekte qingque dihukum cambuk + dikurung di gua 1 tahun dan selama 1 tahun itu dia depresi sampe bener2 ga ngomong sm siapapun : ) mu qingyan pun sm bahkan sampe mimpi buruk tiap malem &lt;/3","1851955979476258897","","","in","","0","0","0","https://x.com/undefined/status/1851955979476258897","1736103299810791424",
"1851955389262368969","Thu Oct 31 11:52:27 +0000 2024","6","Berapa banyak lelaki yang menderita depresi karena mempertahankan kebanggaan atau harga diri? https://t.co/RjQ3VYSUGz","1851955389262368969","https://pbs.twimg.com/media/GbN3mpKakAA1c5t.jpg","","in","","1","1","4","https://x.com/undefined/status/1851955389262368969","3875946194",
"1851645294158532965","Thu Oct 31 11:51:31 +0000 2024","0","@doritovs @kidungmerayu @munvess pdd d nya dea depresi","1851955157875200178","","doritovs","in","","0","1","0","https://x.com/undefined/status/1851955157875200178","1818653853774151680",
"1851954177125290241","Thu Oct 31 11:47:38 +0000 2024","1","Aku pernah khawatir dengan temanku yang baru meniti karir di usia 30-an tanpa pengalaman bekerja sebelumnya dan baru mentas dari fase depresi parah. Ternyata.......aku harusnya mengkhawatirkan diriku sendiri","1851954177125290241","","","in","","0","1","0","https://x.com/undefined/status/1851954177125290241","63617789",
"1851953796265709760","Thu Oct 31 11:46:07 +0000 2024","9","Anda sedang depresi putus asa tidak ada semangat? Dengarkan ini pelan2 #drgregquote https://t.co/MUgaLz7FJW","1851953796265709760","https://pbs.twimg.com/ext_tw_video_thumb/1851953750786871298/pu/img/yHOb8X-Xcz25lghv.jpg","","in","","0","2","4","https://x.com/undefined/status/1851953796265709760","86204387",
"1851952915214373212","Thu Oct 31 11:42:37 +0000 2024","1","agak depresi","1851952915214373212","","","in","","0","0","1","https://x.com/undefined/status/1851952915214373212","840614354173153281",
"1851950083358756929","Thu Oct 31 11:38:14 +0000 2024","0","Alhamdulillah masih ada shopee toped dan lazada awokwokok *gapapa boros timbang depresi ntek2 i duit* meskipun duitnya nyari e Yo bikin depresi woiii lah","1851951811718169042","","KhikhaMusho","in","","0","0","0","https://x.com/undefined/status/1851951811718169042","1122744541545549824",
"1851948824975352202","Thu Oct 31 11:33:34 +0000 2024","0","trs osamu juga pas putus keliatan baik-baik aja. ttp fokus sm bisnisnya padahal aslinya depresi abis gilaa. spiraling &amp; akhirnya ngeabuse rokok. ketemu keijinya juga lewat rokok. si keiji dah lama jadi pelanggan onigiri miya. biasanya ke resto buat lunch / ngedit kerjaan.","1851950639192170689","","mauosamu","in","","0","1","0","https://x.com/undefined/status/1851950639192170689","1282933222335148032",
"1851941659111756057","Thu Oct 31 11:33:30 +0000 2024","0","@preciouswinw Sumpah temen gua ada yg begini gua blm cerita ke lu. Tapi dia sakit karna emang kaya depresi ga sampe nyakitin oranglain","1851950620120617011","","preciouswinw","in","","0","1","0","https://x.com/undefined/status/1851950620120617011","1376786264343502857",
"1851844317880684991","Thu Oct 31 11:33:06 +0000 2024","0","@txtdommm Kasihan si kurir nya depresi ","1851950520111632711","","txtdommm","in","","0","0","0","https://x.com/undefined/status/1851950520111632711","1466168185963651079",
"1851948824975352202","Thu Oct 31 11:26:22 +0000 2024","0","fem miya osamu kl ngelesbi seleranya either cewek edgy kekinian yang cantik banget banget banget (sunarin) atau cewek cantik nerdy goody two shoes yang sebetulnya fucked up dan depresi with cigarette addiction (keiji).","1851948824975352202","","","in","","1","1","0","https://x.com/undefined/status/1851948824975352202","1282933222335148032",
"1851947472593260923","Thu Oct 31 11:20:59 +0000 2024","2","KELAKUAN 2024 : Jan - ketemu enha + iisma prep Feb - kuliah + daftar iisma Mar - kuliah + ditolak iisma Apr - kuliah + depresi Mei - kuliah Jun - final exam + liburan + kuliah Jul - kuliah + summer exchange Aug - final exam + kuliah Sep - kuliah Okt - ketemu txt + kuliah","1851947472593260923","","","in","","1","2","0","https://x.com/undefined/status/1851947472593260923","1521399061936754688",
"1851943191236235752","Thu Oct 31 11:19:26 +0000 2024","0","@amoredja tambah lagi lah 12jt minimal sampe depresi","1851947080149016683","","am0rym","in","","0","1","0","https://x.com/undefined/status/1851947080149016683","1014844754037637123",
"1851935260184825960","Thu Oct 31 11:18:49 +0000 2024","0","@Jjklovsme Take your meds km lg depresi","1851946925278499171","","jeonkoolvr","in","","0","0","0","https://x.com/undefined/status/1851946925278499171","1004603191",
"1851946076296905000","Thu Oct 31 11:15:26 +0000 2024","0","ga ada yg lebih baik pokoknya klo akhir tahun nih tempatnya depresi kumat","1851946076296905000","","","in","","0","0","0","https://x.com/undefined/status/1851946076296905000","156882541",
"1851934465947505096","Thu Oct 31 11:11:41 +0000 2024","6","Aku pun bingung antara aku emg malas atau grgr pmo atau punya mental illness(contoh anxiety dan depresi) tapi aku gk pernah ke psikolog tapi aku ngerasa kena atau cuman grgr pmo atau malas aja aku gatau(tapi aku pernah kerja kok itupun kalo kerja sering ngrasa beban)","1851945133165756478","","inginbertob4t","in","","1","2","0","https://x.com/undefined/status/1851945133165756478","1501692450741506048",
"1851923326266151306","Thu Oct 31 11:07:17 +0000 2024","0","@wirdotpermadot @tomatomatowow_ suho depresi baca ini ka","1851944024737001783","","wirdotpermadot","in","","0","1","0","https://x.com/undefined/status/1851944024737001783","1276325077831659521",
"1851943398657396923","Thu Oct 31 11:04:48 +0000 2024","0","gue mau belajar utbk juga udah keburu depresi gara gara belajar uts ini sialan","1851943398657396923","","","in","","0","1","0","https://x.com/undefined/status/1851943398657396923","1297052625628626944",
"1851942753732870354","Thu Oct 31 11:02:14 +0000 2024","0","Apa ini yg disebut orang-orang depresi. Kok gw bener² gk ada gairah hidup dah minggu ini. Kek gk tau mau ngapain gw. Ini mah harus cepet² keluar dari mode kek gini. Peler kuda. Gw pukul lu dunia. Ffffffff","1851942753732870354","","","in","","0","0","0","https://x.com/undefined/status/1851942753732870354","1424376757725974528",
"1839070040470986948","Thu Oct 31 10:55:21 +0000 2024","1","@nerdygeek_ @koganenohikari @ikhwanuddin : ) Udah ketakutan gimana respon ortu dll Kak.. Apalagi dapat dx depresi ortu jg gak tau :)","1851941020457668948","","nerdygeek_","in","","0","0","0","https://x.com/undefined/status/1851941020457668948","2479620354",
"1851939431177224550","Thu Oct 31 10:49:02 +0000 2024","0","Minum kopi 4 kaleng sehari itu tanda Depresi atau tanda Edgy ya guys yang paham boleh bantu jawap ","1851939431177224550","","","in","","0","0","0","https://x.com/undefined/status/1851939431177224550","1815373877134168064",
"1851927712333709695","Thu Oct 31 10:48:12 +0000 2024","40","@collegemfs Sederhananya ketika kita nggak melakukan penelitian kita permasalahan yang ada bisa lebih parah. Contoh: Topik: stress Kenapa kamu neliti stress? Urgensinya apa? Jawaban: karena stress yang terus dibiarkan dapat berbahaya dan membuat seseorang mengalami depresi or burnout.","1851939220027240658","","collegemfs","in","","0","1","2","https://x.com/undefined/status/1851939220027240658","1265623554298535937",
"1851844317880684991","Thu Oct 31 10:46:53 +0000 2024","0","@txtdommm sampe depresi wkwk","1851938892532060624","","txtdommm","in","","0","0","0","https://x.com/undefined/status/1851938892532060624","1754474201967411200",
"1851844317880684991","Thu Oct 31 10:39:24 +0000 2024","0","@txtdommm wkwk sampe depresi bawa paket mu","1851937006861062378","","txtdommm","in","","0","0","0","https://x.com/undefined/status/1851937006861062378","1534468671283662848",
"1851926993937535040","Thu Oct 31 10:36:22 +0000 2024","0","@merapi_uncover Wong depresi nek kui","1851936243506123278","","merapi_uncover","in","","0","0","0","https://x.com/undefined/status/1851936243506123278","1652287406777982977",
"1851934465947505096","Thu Oct 31 10:35:50 +0000 2024","5","Dan aku mau nanya apa berdosa jika nggak bekerja dan gk bersosialisasi kayak gini setiap harinya hanya karena pmo depresi dan takut menghadapi dunia ini jujur aku gakuat lagi ","1851936110953533845","","inginbertob4t","in","","0","2","0","https://x.com/undefined/status/1851936110953533845","1501692450741506048",
"1851905453825101934","Thu Oct 31 08:34:01 +0000 2024","0","woi ak dah daftar kkn . di 30 menit sebelum penutupan .. yaudahlah ya.. daripada ak depresi tidak pulkam dan bertelor di kamar sudah saatnya touch some grass","1851905453825101934","","","in","","0","0","0","https://x.com/undefined/status/1851905453825101934","1331525048377569280",
"1851905052199522476","Thu Oct 31 08:32:25 +0000 2024","0","Kesehatan mental remaja dipengaruhi oleh tekanan akademis perubahan hormon dan sosial media. Gangguan seperti depresi dan kecemasan sering terjadi. Dukungan keluarga teman dan akses ke bantuan profesional penting untuk menjaga kesejahteraan mental dan emosional mereka.","1851905052199522476","","","in","","0","0","0","https://x.com/undefined/status/1851905052199522476","1828632778818392064",
"1851842223857635463","Thu Oct 31 08:13:16 +0000 2024","0","@Azharceria10 sampek aku depresi loh mbak novi terakhir istri agus ngajakin aku berdiri netizen gaberhenti ngomenin aku seperti itu yaAllah yaRobbi","1851900231492997583","","Azharceria10","in","","0","0","0","https://x.com/undefined/status/1851900231492997583","863681606862503936",
"1851856202160050305","Thu Oct 31 08:11:57 +0000 2024","0","@daniplb wow boleh juga yang lagi depresi","1851899901027758328","","daniplb","in","","0","0","0","https://x.com/undefined/status/1851899901027758328","1249587376759824384",
"1851899112389775720","Thu Oct 31 08:08:54 +0000 2024","0","3. Menghabiskan Waktu di Alam Berada di alam terbuka memiliki efek menenangkan yang luar biasa pada pikiran. Menurut sebuah studi yang dilakukan oleh Stanford University berjalan-jalan di alam dapat mengurangi aktivitas di bagian otak yang terkait dengan depresi.","1851899134464397576","","rmecca_","in","","0","1","0","https://x.com/undefined/status/1851899134464397576","2734530816",
"1851899112389775720","Thu Oct 31 08:08:52 +0000 2024","0","1. Latihan Meditasi atau Mindfulness Meditasi telah terbukti sebagai salah satu cara paling efektif untuk menenangkan pikiran. Dalam sebuah penelitian yang diterbitkan oleh Harvard Medical School ditemukan bahwa meditasi dapat mengurangi gejala stres kecemasan dan depresi.","1851899122569351171","","rmecca_","in","","0","1","0","https://x.com/undefined/status/1851899122569351171","2734530816",
"1851597249362714922","Thu Oct 31 07:55:21 +0000 2024","0","@sayangnyasuguru Rillllll s4-5 enak ed nya taoi cerita nya depresi","1851895723874545919","","sayangnyasuguru","in","","0","0","0","https://x.com/undefined/status/1851895723874545919","1533766852723167233",
"1851894996879761857","Thu Oct 31 07:52:28 +0000 2024","1","Serda Putut Galih Babinsa Wates Koramil 01/Wates Kodim 0731/Kulon Progo Rabu (30/10/2004) bersama Bhabinkamtibmas dan Petugas Puskesmas Wates pengantaran orang depresi warga Beji RW 03 RT 06 Kelurahan Wates Kapanewon Wates ke RSPAU dr.S. HARDJOLUKITO Yogyakarta. https://t.co/ziWGbMVgpC","1851894996879761857","https://pbs.twimg.com/media/GbNArgYakAIxIJS.jpg","","in","","0","0","0","https://x.com/undefined/status/1851894996879761857","710626216135491584",
"1851879241371250888","Thu Oct 31 07:51:03 +0000 2024","0","@ohmydull_ stres hampir depresi sih","1851894639974060307","","ohmydull_","in","","0","0","0","https://x.com/undefined/status/1851894639974060307","1249587376759824384",
"1851862204590797269","Thu Oct 31 07:50:55 +0000 2024","0","@teppiteppu selain penyumbatan usus beliau kena komplikasi yg cukup parah di seluruh organ dalamnya.. yah karna beliau tinggal sendiri dan hidup dalam depresi setelah pisah pola makan dan hidupnya gk teratur. Dan akhirnya setelah nafas terakhir dan ngucapin kalimat syahadat ke beliau -","1851894606767768011","","kodokrezz","in","","0","1","0","https://x.com/undefined/status/1851894606767768011","1692196426577817600",
"1851862204590797269","Thu Oct 31 07:45:08 +0000 2024","1","@teppiteppu Sedih bgt krn emang udah deket dari bayi sama dia aku jujur butuh 3 thn untuk grieving. Aku depresi berat makan tidur berantakan sampe BB naik &amp; muka jerawatan parah. Krn waktu itu baru lulus uni jadi makin depresi krn di push harus cari job sedangkan mentally masih grieving ","1851893150329208836","","teppiteppu","in","","0","1","0","https://x.com/undefined/status/1851893150329208836","1257171939145027584",
"1851886562403062070","Thu Oct 31 07:18:57 +0000 2024","0","Warga miskin mau hiling diperes negara. Wes depresi ae kabeh sak negara cok","1851886562403062070","","","in","","0","0","0","https://x.com/undefined/status/1851886562403062070","998037157578076162",
"1851885892891455634","Thu Oct 31 07:16:17 +0000 2024","0","Ada hack Photo Khalid Basalamah Depresi hutang. https://t.co/eq7dncUXWT","1851885892891455634","https://pbs.twimg.com/media/GbM4Z9Ga0AArywY.jpg","","in","","0","0","1","https://x.com/undefined/status/1851885892891455634","1726833934389125120",
"1851531447355736564","Thu Oct 31 06:38:14 +0000 2024","1","@ipockysaurus Ditakdirkan menjadi bocah emo depresi","1851876315512869156","","ipockysaurus","in","","0","0","0","https://x.com/undefined/status/1851876315512869156","1143137431694139393",
"1851876198932197645","Thu Oct 31 06:37:46 +0000 2024","0","Serius aku depresi banget liat scene ini","1851876198932197645","","","in","","0","1","0","https://x.com/undefined/status/1851876198932197645","1677958352469630977",
"1851868637621293326","Thu Oct 31 06:34:19 +0000 2024","0","@mayay____y @1 Anyachan! Mau main detektif-detektifan sama Anya. Aku jadi penjahatnya juga gapapa soalnya capek jadi orang baik. Aku aslinya remaja depresi. *TMI*","1851875331784819028","","mayay____y","in","","0","1","0","https://x.com/undefined/status/1851875331784819028","2437101486",
"1851874275310895273","Thu Oct 31 06:31:39 +0000 2024","1","@JPFBASE MC punya pacar pacarnya ditikung temannya yang ternyata iblis sampe hamil. Mc depresi dan di perjalanan dia selalu basmi iblis","1851874658959921427","","JPFBASE","in","","0","1","0","https://x.com/undefined/status/1851874658959921427","1756148634176151553",
"1851872688819884353","Thu Oct 31 06:23:50 +0000 2024","0","ini makanya di kasih ujian buat hidup sendiri wkwkw depresi? Benci? Kecewa? Marah? Jelas karna manusiawi gk sih wkwkw","1851872690526974306","","wickedjoon_","in","","0","0","0","https://x.com/undefined/status/1851872690526974306","1136430513843986432",
"1851608970877927648","Thu Oct 31 06:21:57 +0000 2024","2","@albaladco Pemakan telur busuk. Selain mereka dari spanyol dan negara dng manusia2 monster haus darah senang membantai kaum muslimin. Pdhl mereka jg mati dan terkutuk kena penyakit depresi yg akut sampai mati.","1851872216109216069","","albaladco","in","","0","0","0","https://x.com/undefined/status/1851872216109216069","1391273164731125760",
"1851869258571030676","Thu Oct 31 06:21:14 +0000 2024","0","@convomf banyak nder mau yg mana? - kena gerd akut disaat seharusnya aku lg nikmatin masa jaya hidupku - diputusin disaat aku lg ada di titik terendahku - resign dr kantor gara anxiety &amp; depresi akut sampe skrg ga ada penghasilan - ga ada temen cerita samsek :)","1851872036353683609","","convomf","in","","0","0","0","https://x.com/undefined/status/1851872036353683609","2415753170",
"1851526538916680064","Thu Oct 31 06:20:42 +0000 2024","4","@DonutRanger_ Hahhh lagian kenapa ngotot harus di yg bgt gitu kan mereka musik tetep produce sendiri budget mv di yg juga gak wah wah amat apa salahnya pindah gak liat kony udah sedepresi apa ga rilis2 lagu dan ga ada kerjaan ikonic juga ikutan depresi jir seret konten tiap hari emosi ","1851871903394467914","","DonutRanger_","in","","0","1","0","https://x.com/undefined/status/1851871903394467914","1082193925647921152",
"1851867547723010229","Thu Oct 31 06:03:24 +0000 2024","0","Belum ada tanda-tanda depresi ygy","1851867547723010229","","","in","","0","0","0","https://x.com/undefined/status/1851867547723010229","1387762792476909570",
